Feature1,Feature2,Feature3,Feature4,Feature5,Target1,Target2,Target3
0.12908702153870166,4.808127708216167,2.684242864145766,4.3872847830985755,4.879853794454403,312.62171394747736,182.0590600575577,379.1821092978207
-3.9197616462439333,-3.248224823419589,1.9536354919607222,0.5201620336759909,-1.2092949694053248,469.72827831278136,322.7328196740798,149.83300369573178
3.1014665628019618,-3.0057921900162543,1.3311044417146531,-2.503287731288345,2.797642628898446,331.26318083033607,239.8833543029274,463.1367290374733
4.923766287493073,-4.651844810954264,-3.370221808090462,3.5775634895109203,3.026693052419386,129.7012785018502,484.8509686394439,133.02202821836215
-0.38184769055429424,-3.9863770699174483,-0.8937872409601013,-3.0567516859647426,-3.53876970902941,334.66335402438904,110.71176072645095,380.2822951802563
1.1909569961261148,4.397198535511448,-3.9248438300719126,4.937414956349947,1.382892285288289,173.58985348962432,183.36074928117955,190.87608645265024
-4.266131667710791,-1.1558755271679355,-3.3157716282059404,-0.9798382996712931,-3.986311704037473,122.19243813495906,237.80467634467377,219.36788087914755
3.5454056368440874,-3.594906703105699,-2.951921945718121,4.306884191212575,3.9718927948518985,222.46714315020694,367.79819947217317,396.25353362708375
-1.3949127864405906,0.2002066353178913,4.991470116405294,-2.1356154062961776,3.260752229118724,322.444049621678,264.4028696045058,134.4504038629613
-3.6656084081783957,-1.095384337330565,4.144153969057383,-3.0754377496479703,2.7887942989397443,336.45546970442837,188.70444980427305,469.17889548322205
1.0765572043443257,3.8278545596315396,2.1162007965931107,4.817065376689438,-1.3611499108184533,449.52698065584326,391.56551877159893,199.8772160831421
0.332765175378265,-1.5773438780046578,1.4080203531855604,2.2771611812613752,2.518352955823497,134.73366608927418,385.5411861236502,199.88979915456054
-3.231535178914422,0.6115398481616117,-0.19226051632251817,2.075886198373462,4.714727354608961,306.1967284965884,328.0219731426809,407.55278716937386
3.771515321968044,1.5340801891091962,-4.691403591423791,-0.5427002775995646,-0.20462487354671488,108.52063882429843,409.49420395215475,346.6688219125857
-4.863823338119229,-0.5440218811551611,-4.705876382578853,-1.7807682276593262,4.377837438413419,421.9399467203421,281.2143744127925,299.3234107205921
-2.6269920140443226,-1.7410087709764408,-2.3305741091692624,0.2003402339299587,-4.514340187673516,331.7926429000139,160.47783601098718,404.6127822205
1.1998647850697077,4.695396108192046,2.532332100159204,0.22585287927168096,0.9981863903842765,129.61522674160997,263.89300510223626,340.88439724231
-3.8227850747596124,3.357006195886564,-3.368094531167393,-0.9685184603145487,3.11834180872863,418.3786547251164,159.00025446838384,493.47919114038865
-1.1284493912763716,-3.1980972552919917,-4.386506245175529,1.4097340063587733,-0.5141088291608584,460.8647237037522,443.07799012255765,458.45766823810794
-0.9547453186595778,-3.7738118992805294,-1.7984782869383533,-2.8909834309924323,-2.1503149202235683,313.7510515493128,486.38652717020835,312.30403469943326
-3.212673471853753,-3.005857341143221,0.7050837674975616,-3.5437252049387014,1.9611914252189946,388.16945024900497,464.41002611687827,229.51652132390743
4.002778935557309,2.181985501182667,-1.5490205944031086,4.375315381832623,-4.261029723100412,478.5051695034026,259.5787545985005,366.37743802460585
-0.8449207543498538,2.445891325040039,-0.6769134230803884,-2.5112166899052513,-4.935456988967103,262.2047803062102,152.2130619960727,166.48352315357226
-2.5058736749344703,3.1999294711958264,4.4175758601705795,4.773678389914927,4.0100536489015575,172.15936036751685,285.5227842459741,401.0943405997332
-0.04497371108883996,-3.5136440670556404,-4.972322428297156,3.5053215429134017,-3.2880462744180248,446.70312007047636,409.4558830685597,190.25281736002398
-4.086164228899917,-4.253526768032605,0.21874264772477758,-3.478321508633355,3.9783612671388635,250.13641911472297,363.8262541522567,357.2482353678411
-2.2525900501952343,2.4221566607353875,3.7182037247003876,-1.028909596600073,-4.165538410004568,146.60386985450637,197.54945940486178,363.5818333903684
-0.08538951435981179,-2.2410236505028336,2.926477448169762,0.04716580183254315,1.2549427882796245,329.49988523697743,275.3396731596362,359.13065741457683
1.2112385465452347,1.7006868216754043,-2.9668689404068505,-3.8917447998912316,-3.0648934229590505,298.716278273435,499.2641436980493,119.47402934144628
-1.7051481746337513,3.8135283025080735,-4.456566834752589,-1.894231520405778,-3.9266074290082242,394.6294493011977,361.84506797973796,292.1351811114139
-0.41427833210541287,2.428848939178395,3.896691095385611,3.8924339646575987,4.666688330909345,309.8890798816292,247.9730756307685,202.3680622248841
4.937871668601936,-2.34720175652524,3.2905975675178762,-2.652029120624314,4.968559692726515,200.1728153135051,465.6412999912272,260.72828750030993
1.0971268548707815,3.3530130932384328,4.105101592620445,-1.343364552417575,-4.457638443994983,270.1796147812425,177.40714130851967,312.1376967851663
3.594011852020838,-0.8279228883783851,3.9519577667955534,4.885808595744111,-0.296670773199712,447.00595401265156,157.61586699383923,168.03144991404304
-3.4806629744263873,3.943374235945516,-3.8959220743268776,-2.1514411796453734,4.72525093327768,247.86216544418735,279.02737652239057,464.0319886478391
4.852565216114609,4.704296600257415,1.9350478368056345,-4.958086905371491,3.311472188181087,185.3977121577309,449.0019612025496,233.94907286598004
4.9439315977121225,3.6168544355230328,-1.8086095028654716,3.4542866532123213,-2.160002487009447,403.9848717412663,204.6725148002187,412.8145893747978
-1.0305420910518794,1.5977398216316674,2.3559862678115593,0.006837094420268919,-1.1497021789215687,281.9350772736003,298.77489658528566,433.5613715757734
3.1826005239357418,-3.2840175695876184,3.11438752497388,4.564916535741501,2.6755929574891173,428.2887585998005,145.38482203707335,402.7164722493376
3.3394005531017434,-4.981938030156194,2.9152332655094337,2.3949604449119475,-0.6451880895844848,298.3299426593637,120.48608114760744,381.6469487883695
4.056396656451348,0.6398842464643026,3.46212374668416,1.6050789079576706,-1.8534060508205852,299.36005654776216,251.18312391001948,211.2758616017308
4.8122555820618995,1.149888879627909,2.681983235866518,2.3810365764482766,-4.641619796549865,249.02529274161716,172.03567898446647,304.63990846921774
0.3880232280936511,3.201338348917899,2.1290739800611753,3.036447903118251,-1.6080509770297602,469.40280703391426,276.9811252763642,376.43775091460736
-1.3724638244343943,-1.4005429504379094,1.2888493322895211,0.8415302533294264,-0.5301211625016977,445.66003694721303,384.0321772154551,216.80309940575017
-0.40269670949264125,1.3521400099249838,-2.3760577138947214,-2.3459441837552064,-0.9074498379429894,204.8278164296729,460.4349771499371,493.22927267376053
-1.9869184344258883,-4.622229695006656,4.067589494315593,-3.724575610679244,0.5011466392427764,144.3482160039794,200.77597652954773,439.4968599982636
-3.422747210202931,-2.9581848298306235,3.9161215808130105,-1.4439901375663156,-4.270376861279727,282.8345439789019,434.19530183718325,382.99559107036896
-3.68038714196436,0.2544338076396704,-4.562897129757969,-0.9928325083997658,1.6758062493547365,107.02713800920698,350.2426122233648,257.90838027378584
0.08134590902467487,-4.183239596905675,3.3647727879650695,-2.6686968359632335,4.937513124929023,151.83497328740992,440.58774244638954,347.3881569808483
-4.763425670633468,1.41507719818836,3.002160209045048,-1.9716103887912348,2.138405549666712,268.2748553727001,455.59173557051963,330.2118464367407
1.4799515496119167,1.549004944430246,0.40602608539428786,-1.7085764857447039,1.9847990958615336,100.33961011915662,474.99916005717904,235.16534207922874
2.0527082915563275,-3.416111097344391,1.2573257491847434,3.995468463225638,1.5449262902380765,457.7907961823062,106.59147098090527,168.83122090124795
4.681746624714307,-3.563601753204231,3.0177586645776593,-1.9431449177312055,-4.462664521568539,133.48653641181315,494.38020707081716,252.26936780163132
4.409712171517528,3.9663740375058385,0.052792229967280946,1.107424346198414,-4.666237998539465,137.60495103054245,232.0729101586753,345.98982316348406
3.9428371987444972,0.7035034865251983,-1.4927719470219722,3.411573067833981,-2.015275973799392,327.9583124831885,321.1320121226514,259.0003417694312
-1.0206129595533775,0.2204282693428734,-2.204483850998881,-0.7638495841055448,3.016915807287159,231.59656885847525,383.4978918546139,247.88988450600039
-2.0470858244329913,-1.953543156602521,2.763550664336151,-4.712241208008016,1.4196074114246127,409.73706904226736,275.7956947324759,332.0623104485741
-4.702239154559102,1.721425999894283,0.6105436289787658,-2.381818472081875,-1.6113792153462034,211.27374508179997,173.5426733644191,439.4105329041683
0.02626748473473306,-2.9396088182454294,1.8107968017801133,-3.2858901602449486,-3.296255936346496,389.01311700185437,212.88055179628873,263.40149719453325
4.106452520916704,-3.7485919133886627,-4.676975393558342,3.399213629967136,-3.0463568885504277,402.6888664354994,437.5146088381841,394.0451596506881
2.0255264070890924,-3.4350143258076127,-0.6464262794641638,-2.4673634327379155,1.6124070076319796,376.8131085770696,444.02172937674254,260.5242830777963
-4.428452870856838,-3.861669677408198,-0.30228095520896137,-3.7814440423978746,4.672687791623421,151.860196429204,289.94179932643317,396.1125858583219
1.2947423234027795,-1.2797052897887315,-4.915455128985554,-3.0752916224889404,-4.3636840968429755,487.54592985192085,114.49650390163563,245.52565445157435
-0.1413626301182216,-4.588651694732401,-1.704935509424942,4.001573446600062,0.6202296657220412,290.3499666617656,476.07734741497546,495.1019633946142
-3.3020010314344415,-2.6483201217892827,1.9036690675173817,-3.0948338518375884,-1.438758784499894,167.69930691536848,368.1803617748111,294.836339458941
-2.4468654371463927,4.024947363165436,-1.781853802966551,2.4400553934459337,1.974280926376534,132.7046683347868,475.7381253782674,491.57672826727963
4.589748163542438,-1.0977160094226024,-3.306983086162293,2.3746642336633315,1.4609261355317997,439.2726600928289,396.95299846890777,247.3238929728314
-3.318410855608228,3.1796822070194466,-3.984529293455501,1.6654073058901284,-0.31758530243429206,261.2145146305219,314.84954082489685,359.1357132291096
-2.8951633093426086,3.106825226021572,-1.0102682201203073,4.803061484977173,-1.1911325425475763,197.66418405016464,398.65528376593204,483.17573148262227
-3.9614685954291904,-0.202046261349901,2.7320313262974345,2.781640328132119,-3.1193595904687776,321.76293187117705,103.95685424641697,486.382763204135
4.214424072909086,-4.090438599215282,0.1555779695230095,-2.2860185603997407,-1.668037878849895,432.3665931509265,286.6082807096691,370.1181666970296
4.67109596366689,-2.7718538194622866,2.3304043593701653,-0.7403586659759496,4.274045397718247,312.53211171377245,498.4451100571493,475.33965719287687
-3.7090223613804705,1.404422676776898,2.851294720629247,2.6086599983315173,-4.35109610004379,246.39012823815477,484.87946606023866,364.46832786633183
-4.420789787523935,1.007769117176995,2.1161180790982135,3.111482854268175,-2.140381759506653,373.0904813177316,162.28976184076117,167.86086196416022
0.20859178789994814,-3.972326977694176,-1.9645113902695832,0.5844882395959701,-2.8668019555585857,348.89926368303804,189.72996781305645,474.9861463649842
2.0830289916618083,4.230774668088964,1.564924632615062,2.3013942017897,-0.6793204059799134,291.93329104509166,109.91500534381737,220.73671014306603
-1.808993215615342,1.7989000228105319,2.9285278546728852,4.870338148702846,-4.458734137783152,232.26475644254072,218.3645315993017,368.3017399947872
1.2153077025577677,4.202387800409333,-1.9592383255554857,-2.2326631142861384,3.81104442394545,431.1378870256581,103.62536546458627,459.0053952976911
-3.5900005613405606,-3.4266297415074742,-0.3332612738338492,-1.4957400495486528,-2.293149789461588,416.9413300114265,325.147375374635,495.92893823408997
-4.586196512407041,-2.6504121171002026,-3.1041038896038042,3.4000794785601904,-3.774215048842058,311.30871101058847,192.58948481814681,128.00532495446433
-1.65456344992129,1.3992631925895136,4.821076948480856,2.565769443788768,-4.602767135123422,167.79556010615684,389.25391826739934,334.65734861982503
-4.146847310834936,-3.347466075736981,-0.4922357086800835,0.15133930384836258,-4.234181110369596,433.8615880655495,142.23484240959166,474.1295726134295
-4.079140820380016,-3.077099644673557,4.437264940509078,-1.954542939264373,-3.1008099466615926,198.31148461648388,380.9262994816489,493.02822079954285
-1.3058270212214418,-2.9371366249359543,-1.2167921099461223,-0.27527416572346475,-0.6058024276834315,219.70028206341811,399.09973821297655,189.3662361951836
3.235950405042498,-2.001950845295534,4.473001649637178,-1.4626352697575662,-3.7715326376208935,131.6761326759156,436.00473310052064,335.82676214384594
-1.5569303975438165,-1.1799061257512555,4.3340318687413735,-0.34603514098879806,-2.317072761770811,190.73931188439133,349.2727812546631,444.27351149635365
-3.6192312294377524,1.1013018361809204,1.8160834458741126,1.0445293316285431,4.373881293153776,383.8028206902862,114.70459168174139,267.3171124359268
-0.14740679557370484,-1.472402266766105,-4.757559021802313,-1.6960284076232957,1.6685593249546873,477.7670323502555,288.778009189116,144.91047903244421
-0.9194515094683027,4.282669091302941,-2.3510381270331795,4.8482682178516985,-1.9429184234934525,188.27510866988342,481.8339537721284,200.49205519604038
-2.228164603482564,-0.2373916185832181,-3.6478339497814805,2.498946960254492,-4.826203587896614,195.8286279454643,139.43134593850067,474.72791878831464
-1.625228390684248,-1.6587087460636365,-2.5577185438725945,2.060118865640243,1.3029047650508208,409.6710145428995,365.0464231593087,496.79193252978416
-4.843245470961195,2.811702756243056,-2.915069375389759,1.3509990247363621,-0.9499240007673233,177.49213813269654,206.2227066828071,429.0172192749408
-1.0489966338361834,-4.404194324042638,-0.7087358971552202,-0.171338028220811,-1.804584377513966,417.0723945707799,275.45593673973326,451.5086190049408
0.13811415890307988,1.2621341643399573,-4.0569938340308855,2.9303859884379406,-1.044440593424778,453.2149743000244,343.8334636539471,395.3941860612893
2.0074966969221864,1.3695747357334778,-0.5400924622176255,4.068604825283305,-3.7404132152740663,129.3771530190992,112.41164320264217,167.8149500163189
-3.5563152917168095,-1.6596790695823707,2.1369877155393455,-4.2023832725537975,0.5063033362580942,416.0482100883804,302.5917387115146,193.23504176829047
-4.601532160481345,2.6855571852088387,-4.437729560657989,4.804022397822889,-4.766164359508368,185.13949823308198,482.69037657315164,492.50607510971605
2.490345965405009,-3.587854271959754,2.593925217779506,-0.5564902261517553,0.4058140891348314,145.68644854169813,343.68124824591195,165.6707982587338
2.725864075240797,-2.0204627595927938,3.8676751341619706,-4.406582650752943,1.6267370465106614,168.91375561997077,323.5514395612611,336.43631907713075
2.1752431071026876,2.22289867645922,-0.6007620284134729,3.2674905051549565,-2.2216840179253126,256.36339009326593,204.29557404025854,189.51905282490162
-2.4487824171112296,2.644550217041881,0.32990038017349477,-3.483838572943424,3.714754134492118,262.83465201090087,237.44025387407112,305.518510524277
-1.1143568179502559,3.0182028419238787,-0.39624917175230046,-3.229740904551006,3.795224580777523,239.2424883190166,217.85011813811042,375.1147959052491
-0.6495531010378635,-2.382022865407757,-1.5381579078346288,-4.746657804261558,-4.187084809170685,440.912257821448,341.98622649228344,120.53584261267977
-0.18318824436322956,-1.4129397234651933,0.5340032820521232,-3.6297256658443855,-3.0691431343499165,234.3105091082088,305.1711399486652,296.51846043852834
2.026248930784086,3.9453452879760533,-2.3054019956908576,-0.06078847888681693,1.3270122943783411,189.64881811844532,470.924943259346,346.34724235646655
3.2068890793130738,-4.107006655503075,4.809530022817386,0.20122994445664677,1.0043713121902478,329.0348902429076,175.56842854349856,362.001151003015
2.980919162038994,-3.195441024352539,-3.8856666761450773,3.2760908572073184,1.5103108641326832,368.5565966638534,495.1952591810244,142.83668833890948
-3.531325089387275,-0.8814271044144171,-4.177507864485982,-4.492769588611236,-4.855772922032574,353.38155406081614,388.62193136931097,344.7818804278495
-4.144313565862905,4.581315435037661,0.8596416341830952,1.2365410375632795,-2.571414500691882,340.60654813745657,452.85252591142086,262.3586893547593
1.3819779054622527,-0.8828604217804781,-4.395416335670576,0.7644237931828766,-1.3814847434719213,149.34999622140768,267.557408367595,268.68509093545845
-4.129404021860585,1.9214043174737263,1.5314539928659245,-2.8645415480660508,-2.9279442515208576,214.5335170898291,402.95888247006457,381.3900570768999
0.47576906371817973,-2.154667072646429,2.944557976885502,3.6479941683477346,-0.8679922640490476,197.188394874155,352.1419402682753,313.46536113278137
-4.301778920006727,-1.0710359020821403,-3.6761689174088383,3.174417248920477,-3.3903798614320246,349.60409010033624,376.7044755275845,121.09836309837725
0.40264279491850985,-4.077823038519042,-3.8145082692953247,-4.202798346832908,-1.3732989400960003,179.00151705129517,121.27230228764697,385.6221957390841
4.553109294826239,-0.9432377276675847,2.3481859235980886,1.7295281704430305,-4.040344315099044,470.00497812595785,474.0238957176294,473.1518892867476
4.692771219092023,-2.4678771060532245,-3.9118220527252943,4.750886603869546,2.5044088143915166,272.22385092439305,414.0878529611784,454.72365413055417
-2.9118278449118984,-2.8844601333454833,-4.54580850599101,-4.299127266291252,4.888946929930242,296.19311283505874,226.18252299620752,136.64760913065305
1.9807756827706546,-4.513350129517021,4.9831719442903495,-1.3436522562189488,-1.9378065848627566,161.36861551699644,158.2541135461768,348.8776393981187
-2.251449161564879,-2.6881494075701227,2.3107983694378254,1.7587287319967206,-4.4544667659819925,168.60941942428445,212.44991764801273,409.6685164048821
-1.0086833214160187,1.6203660230985015,1.7074833094291408,-1.8916644084942522,1.4239022625458384,158.6617953381805,300.2294140227913,228.96766047754107
-1.7880168100518579,3.5865777736031195,-0.4301030534743857,-3.8681549707118537,-1.5785068986011086,455.3234576632451,376.0913060551942,263.2618895002946
2.2873583133401896,4.133824278659299,-3.8931324130957092,4.977766548537881,3.0748606917209145,351.0111393897026,398.8887045688584,275.7054150336544
-2.4395920351630105,3.9751460199255675,0.8823501466544545,2.7829083016273826,-4.432465083897136,123.54885424426828,223.91662426478393,327.5590990483921
1.505066849167286,-4.414186740715157,0.6629065126073126,4.585758690247559,0.5317755660460568,433.4437706566797,159.55950407735787,480.728219156186
-4.422460274645848,-4.419446518876951,-1.9576297890642147,1.5891323339043426,4.268179047939162,454.7983763112966,341.86041191370543,112.21629430556521
1.1861492754731007,1.5206690179364468,1.9956473939762134,-0.4751087557446194,1.7169566120481843,452.317849263212,391.2505808354639,454.12276194252405
0.15945955651846155,-2.8683609924547024,-1.0391500730354242,3.4167650104211447,-1.8273138502241704,148.40548135904035,269.74644260620795,436.7281451905723
2.2493247897357183,-3.6210475430947655,4.137674449227273,-3.8837843239080305,4.57472370200678,402.86008016438564,479.42777330920694,139.56966529091184
-3.5323196434482496,-0.823175558407149,0.09310715879341647,2.2960192058248463,1.3619593802080328,170.36818693868014,164.48551696331756,463.6773923868905
3.454188498476615,-1.5958307148084794,-1.1858125413292742,3.4382144393307748,4.209329450062842,443.5406059387652,492.2937677636529,433.8624544891867
-1.5780279602773541,-2.812299187145182,3.820727302749642,0.2510022896961486,1.6952330682149928,499.33979531755045,206.57132231172054,281.60920163745607
2.7861633822612166,-3.430990153078625,0.4946464292629029,2.6524296944290215,4.947430442083794,246.84017462731046,414.16557934356086,151.2037337233209
4.0023385796039825,2.359403994747405,-0.0669136640707082,-3.6533114677565335,-3.763877139542826,117.63265306535678,250.9120825016629,452.4950195128967
0.1775906965235352,3.2919106226445507,-4.602022404165227,1.6496894550275787,-1.9596989622599024,419.941693328725,347.2130452526677,316.4426873374434
2.4763283048399707,3.6307732870788367,-3.0046510360629974,2.1362773660925525,-4.949972195871263,129.31065292608199,239.13573927391042,110.13085051570735
-3.639371811929423,0.4670487155758831,-1.6894119260091625,4.857556130858704,-1.9461795422819481,441.00346805197023,194.63644568604258,349.63858256790576
4.045069501712534,-2.9956209083403493,-0.5559918599520541,4.744588231226784,3.4227831007152183,318.99312408347083,258.04586781073453,356.96719059530517
-2.0264432330710513,2.3208316613744,4.1461052761157635,-4.572185540926289,-3.1878498504605868,346.97146595674496,152.1116520284399,433.8568654995594
-3.405033855558166,2.6256641729371974,-0.2421981596156737,-3.1758669725591924,0.5406693260958031,188.1154026589261,116.7495954839374,433.1375218011233
-0.6057610973107845,3.276820229894703,-1.003032116345345,2.143109438564121,1.194540714288034,463.10196815454793,172.6922625826224,414.24786087992476
-2.993317169981279,1.8360574149939062,-4.122096286569587,-1.571022606747885,-1.9307410742568631,203.99680339489237,172.08202934278592,368.9863542862928
-0.8411548116009238,2.5407542466148447,-1.0936734957276242,-1.3489359544082613,2.8829996095908186,466.84796428847756,195.16958790369463,156.16139758016016
0.8632325648412476,-0.5894347018529036,1.4576206165540189,2.596547552826105,-4.393798940310049,191.85862004881682,114.7041085695665,373.71346276138803
-4.42442664446836,-0.40980153106674333,-0.910884626014564,4.710693079966974,2.535609201278241,290.22421589369264,483.0813293066445,248.84443125850194
-3.519275057929522,-3.4008044206778165,-4.164318119413787,3.743475217791609,1.4671480399579737,386.54851037266434,228.7323710186663,399.46552974584756
1.910648622932949,3.7763521693578976,3.6531056377688707,4.213623497321548,4.4656235420757255,464.56218317462714,339.0833246671984,125.56577278445525
1.7580349793460313,-0.4757715250878771,2.6107612740602164,1.4224533115751337,-2.7498250853499897,369.8560183964602,237.1811127149412,285.2014402402667
-3.2267520987460596,2.611638569462426,2.560820126355585,-1.3898443530319127,-3.4610982966627333,116.7448350463101,185.1083444567148,197.0560946038517
2.750014421862338,1.4435709716744043,0.7590199758973082,0.5865199440376667,-3.6321279910315196,224.0227217740208,302.77348369181203,176.5959176697911
-1.4770638300870456,3.2284045506199686,3.0400403011567363,-3.735124742152017,0.5472556763003116,338.6623100093997,472.93376383306673,380.5883828200682
-2.2311499423037198,-2.3912374569350012,-4.025778375312001,-2.6996127388037894,-0.6862017663611608,490.18019277284174,374.88240522497966,260.9144169818502
2.1458251881066364,0.8543954972739174,-4.879490300051458,-3.7742560799594402,4.81530876914934,477.76828751679477,454.49442092878905,211.64095867325193
2.4562914700131175,-1.6630887110718797,-2.4789309979185625,-0.470151640453798,1.1593746560276017,268.93527468721066,279.9853343577996,227.19537893703094
-0.9353666382101729,-4.737940767174576,1.4938459759584886,1.3247371399748609,-0.5034980374416325,160.35645776987252,310.79182075155364,303.2964229686247
3.225637674268903,3.4778569838995175,0.6807773486929838,-3.617027148060936,0.36700693317459354,166.25266386650753,386.2067320339153,201.57948577290796
-4.251235077511301,-0.452868854231923,0.5882709180914976,-4.271040002658144,1.9074053410122174,179.1491645146321,105.62343102575085,364.3304120666561
-2.2296290013567823,-0.9127692475559446,2.298837221398421,4.640019418754607,2.098459591568826,304.58456860769684,227.02821490178832,293.0440883255406
-4.754139673520626,2.805322845628112,4.017049401846807,-0.31109671463446364,2.838392537937473,492.67918481915547,407.110759425542,402.2207667066744
3.767302457777257,-0.2954117352826504,-4.905239380429503,-4.232961875106142,-1.7878501277333916,403.95324719480675,137.9727521915661,249.22918974910968
3.0755687172410795,0.19620591265653253,2.9801567840226797,-4.196923772198639,-0.6297740293976624,367.57404260523987,153.14860621090065,201.75988243367902
-1.1074181818953068,4.853428047461488,-1.2273036537038662,-4.27552560296329,3.4952611920823884,317.91240169249267,482.81230234777064,209.44574227727588
-0.7033141475237432,-1.8708800144304174,-3.5657470149387205,-0.26647213506718526,2.4943314371561085,232.3540059003145,369.1111969279809,308.793815023545
-0.5935315762350495,1.287782222345923,-1.727287221310302,-1.7165331578032994,0.9873361838951329,329.55839041783634,454.8961566214586,119.69180969271864
-0.8172322900318445,0.9794558660894825,2.656010604979638,-3.107495188125513,0.9962914442963307,266.66791710416624,376.8408410951748,350.66016641980696
-4.9963800806684855,-2.591169861809254,-0.20446266016432535,2.138091703453666,1.8688361204282202,493.0097037178812,400.07111888734937,126.47451156086125
-4.373951810916122,3.0690300068528575,-4.378548894043072,4.326339119762343,0.8280192260331276,357.04471755018994,342.3873868105493,333.77655642626286
-3.2637243086165393,-4.639608144674341,-4.062670731082951,-0.626375690820038,-4.242338002587198,353.34582665161514,394.42860028884155,479.525593132759
4.207573123631443,-2.9439929886462766,0.879300524399337,-3.7137294861459056,-3.846140212072262,275.1262028724461,246.34146608795348,128.37797586493758
2.3192159796014886,3.677941137174498,0.4507056020042377,0.8432715779667319,0.468671257259782,455.6526288484046,370.02722994459464,135.09186703938855
3.824297407503467,-2.13125919246362,-3.824027300280685,4.034561572486062,-4.826456283358858,211.53066062552438,107.94753483051922,154.38737899203656
-2.530871309828422,0.5700459175130277,-4.925615930482781,-1.2737638754476532,-2.11508712017633,399.85448195148865,454.4912089950671,327.80913040127837
2.6765873221107537,-4.62640743929083,4.6813065964627825,1.930133093383012,2.7660197244340567,279.8262182265793,485.4152062345983,182.16279132568687
-2.36379694593316,4.624098149257046,4.682088520332794,-3.3357235632998137,3.6198877222171397,480.8623755553399,466.44823257642196,368.50053569169506
3.0022902868253194,4.958749530547568,2.909162117976712,-3.3294413132243372,2.9659730573913077,129.08325726684217,374.7641232804503,346.9840071257128
1.3458284938667227,-4.250117394965178,-4.547127841046668,3.9539680161983455,1.267691462410201,144.23002743440478,373.98709918314756,219.4549974865141
1.1545339609077558,0.37798076728524244,-3.7706604541240707,1.6772843827576,0.4742056272908588,397.29158134110946,151.2327489010174,374.1093595285493
0.05186518329256895,-2.043079390054717,2.17424327686601,1.3987105443894334,1.5483611375853474,307.9534693267175,377.81822229122736,141.25138969167926
-0.04065821256027036,-2.698921998459812,-1.1288004307458124,-3.3846091111286833,1.9693798721709346,391.84978279618866,412.44599342993183,415.4616173079412
-3.339647304291895,1.9316516626408191,-4.552584878763105,2.4730566351623366,0.8222302134718724,209.46310248683093,471.8927467843952,416.85780723797643
2.893076235118791,0.5070294458513347,-2.399825115356282,0.47983993880462705,4.283098467908788,274.086766430927,141.51616267099945,225.84302602827128
-3.6738421764269913,0.6635503114038412,-1.0498612822714284,2.558793378493265,0.35407950613589456,450.2506680620397,164.49904892185762,273.3386623527226
-0.6703156860351811,-3.6574564163948553,-0.0659753576259341,-4.817059193188315,2.732892033871524,404.42257911128013,311.7582245622573,388.9515982435932
0.31703197583841813,-2.2078622593806516,0.9651261358735033,-4.486242595691541,-3.6620079403619332,237.626133217652,480.4789864395481,473.22264024375926
